자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명,
세인연립B동 앞,무인대여소,경기도 고양시 덕양구 토당동 101-9,경기도 고양시 덕양구 토당동 101-9,37.6275093,126.8232644,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,7,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
꽃우물 공원 앞,무인대여소,경기도 고양시 덕양구 화정2동 1011,경기도 고양시 덕양구 화정2동 1011,37.6277308,126.8277172,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,6,30,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
지도초등학교 앞,무인대여소,경기도 고양시 덕양구 화정2동 1144,경기도 고양시 덕양구 화정2동 1144,37.6279467,126.8328196,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,6,30,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
행신3동 주민센터 앞,무인대여소,경기도 고양시 덕양구 행신3동 933,경기도 고양시 덕양구 행신3동 933,37.6264376,126.8385299,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,8,15,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
가람중학교 앞 삼거리,무인대여소,경기도 고양시 덕양구 행신3동 1032,경기도 고양시 덕양구 행신3동 1032,37.62406663,126.840637,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,8,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
탄현역 서쪽 현충공원앞,무인대여소,경기도 고양시 일산서구 덕이동 365-7,경기도 고양시 일산서구 덕이동 365-7,37.693743,126.759505,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,5,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
문화공원,무인대여소,경기도 고양시 일산서구 일산동 1379,경기도 고양시 일산서구 일산동 1379,37.6779951,126.766402,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,3,30,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
문화초교 옆,무인대여소,경기도 고양시 일산서구 주엽동 146,경기도 고양시 일산서구 주엽동 146,37.6750356,126.768351,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,7,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
강선마을19단지 1903동,무인대여소,경기도 고양시 일산서구 주엽동 170,경기도 고양시 일산서구 주엽동 170,37.6660806,126.7586221,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,9,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
하이파크1단지 105동앞 공원광장,무인대여소,경기도 고양시 일산서구 덕이동 산 146,경기도 고양시 일산서구 덕이동 산 146,37.703147,126.755564,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,14,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
하이파크2단지 205동앞 육교밑,무인대여소,경기도 고양시 일산서구 덕이동 349-5,경기도 고양시 일산서구 덕이동 349-5,37.700635,126.752818,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,19,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
하이파크3단지 302동앞 버스정류장옆,무인대여소,경기도 고양시 일산서구 덕이동 361-42,경기도 고양시 일산서구 덕이동 361-42,37.699353,126.754793,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,8,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
고양시 여성창업지원센터 옆,무인대여소,경기도 고양시 일산서구 덕이동 374-5,경기도 고양시 일산서구 덕이동 374-5,37.697838,126.752642,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,6,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
하이파크5단지 502동앞 버스정류장,무인대여소,경기도 고양시 일산서구 덕이동 374-14,경기도 고양시 일산서구 덕이동 374-14,37.697867,126.753089,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,6,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
능곡고등학교 앞,무인대여소,경기도 고양시 덕양구 토당동 394-15,경기도 고양시 덕양구 토당동 394-15,37.62337463,126.8247255,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,10,30,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
능곡역,무인대여소,경기도 고양시 덕양구 토당동 445-5,경기도 고양시 덕양구 토당동 445-5,37.6195189,126.8209086,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,11,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
서정마을1단지 101동 앞,무인대여소,경기도 고양시 덕양구 행신3동 1117,경기도 고양시 덕양구 행신3동 1117,37.6206959,126.8452754,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,12,20,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
롯데마트 고양점 옆,무인대여소,경기도 고양시 덕양구 행신3동 1032,경기도 고양시 덕양구 행신3동 1032,37.6255586,126.8360899,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,12,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
서정마을 312동 앞,무인대여소,경기도 고양시 덕양구 행신2동 1100,경기도 고양시 덕양구 행신2동 1100,37.6136752,126.8502963,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,6,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
소만마을 806동 앞,무인대여소,경기도 고양시 덕양구 행신2동 407-4,경기도 고양시 덕양구 행신2동 407-4,37.6178728,126.8413683,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,12,20,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
용현초등학교 앞,무인대여소,경기도 고양시 덕양구 행신2동 858,경기도 고양시 덕양구 행신2동 858,37.6155698,126.8384562,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,5,20,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
예수인교회 앞,무인대여소,경기도 고양시 덕양구 행신1동 1017,경기도 고양시 덕양구 행신1동 1017,37.61862468,126.8360409,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,6,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
행신2동 주민센터 옆,무인대여소,경기도 고양시 덕양구 행신2동 835,경기도 고양시 덕양구 행신2동 835,37.6153877,126.8325296,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,7,20,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
행신역 앞,무인대여소,경기도 고양시 덕양구 행신2동 810,경기도 고양시 덕양구 행신2동 810,37.61249537,126.8338935,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,12,30,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
고양시청 주차장,무인대여소,경기도 고양시 덕양구 주교동 600,경기도 고양시 덕양구 주교동 600,37.6579726,126.8315948,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,8,17,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
무원마을10단지1006동 앞,무인대여소,경기도 고양시 덕양구 행신2동 820,경기도 고양시 덕양구 행신2동 820,37.6190342,126.8307123,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,9,20,Y,기계식,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
학생종합복지센터,무인대여소,경기도 고양시 덕양구 원흥동 488-2,경기도 고양시 덕양구 원흥동 488-2,37.65095833,126.8678565,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,8,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
원흥역4번 출구,무인대여소,경기도 고양시 덕양구 원흥동 137-6,경기도 고양시 덕양구 원흥동 137-6,37.65063426,126.8729352,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,12,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
원흥역8번 출구,무인대여소,경기도 고양시 덕양구 원흥동 151-5,경기도 고양시 덕양구 원흥동 151-5,37.65062037,126.8744954,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,14,35,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
삼송마을18단지 후문,무인대여소,경기도 고양시 덕양구 원흥동 334,경기도 고양시 덕양구 원흥동 334,37.64908796,126.8775926,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,19,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
삼송마을19단지 후문 사거리,무인대여소,경기도 고양시 덕양구 삼송동 329,경기도 고양시 덕양구 삼송동 329,37.65031944,126.8831806,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,7,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
삼송마을15단지 후문,무인대여소,경기도 고양시 덕양구 원흥동 669-2,경기도 고양시 덕양구 원흥동 669-2,37.65278241,126.8793241,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,18,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
동산마을21단지 후문,무인대여소,경기도 고양시 덕양구 삼송동 169-7,경기도 고양시 덕양구 삼송동 169-7,37.64562037,126.8834861,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,5,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
삼송마을16단지 솔개천,무인대여소,경기도 고양시 덕양구 원흥동 12-56,경기도 고양시 덕양구 원흥동 12-56,37.65143056,126.8848241,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,17,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
삼송역6번 출구,무인대여소,경기도 고양시 덕양구 삼송동 18-17,경기도 고양시 덕양구 삼송동 18-17,37.6531269130,126.8963972022,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,14,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
신원마을10단지 한우물천,무인대여소,경기도 고양시 덕양구 신원동 455,경기도 고양시 덕양구 신원동 455,37.66144907,126.8875648,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,12,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
신원마을2단지 사거리,무인대여소,경기도 고양시 덕양구 신원동 612-1,경기도 고양시 덕양구 신원동 612-1,37.66506944,126.8917685,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,6,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
신원마을6단지 정문 앞,무인대여소,경기도 고양시 덕양구 신원동 617-1,경기도 고양시 덕양구 신원동 617-1,37.66423148,126.8883981,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,5,25,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
신원도서관,무인대여소,경기도 고양시 덕양구 신원동 615,경기도 고양시 덕양구 신원동 615,37.66628704,126.8868704,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,5,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
고양우편집중국청사,무인대여소,경기도 고양시 일산동구 백석2동 1327,경기도 고양시 일산동구 백석2동 1327,37.639539,126.7860488,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,14,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
흰돌마을 508동앞,무인대여소,경기도 고양시 일산동구 백석2동 1334,경기도 고양시 일산동구 백석2동 1334,37.640895,126.7852254,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,8,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
백석역 3번 출구 앞,무인대여소,경기도 고양시 일산동구 백석동 1517,경기도 고양시 일산동구 백석동 1517,37.6428785,126.7875584,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,8,20,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
백석역 6번 출구 (신선설농탕),무인대여소,경기도 고양시 일산동구 백석1동 1555,경기도 고양시 일산동구 백석1동 1555,37.6442311,126.7883956,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,9,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
백신초교 옆,무인대여소,경기도 고양시 일산동구 백석2동 1357,경기도 고양시 일산동구 백석2동 1357,37.6441781,126.7826322,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,12,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
호수초교 옆,무인대여소,경기도 고양시 일산동구 백석2동 1359,경기도 고양시 일산동구 백석2동 1359,37.6454152,126.7778255,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,8,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2018-12-20,3940000,경기도 고양시,
